Chrom	Scaffold	Pos	Male_cM	Female_cM	cM
LG_7	Super-Scaffold_100001	22305320	92.092	75.04	83.566
LG_7	Super-Scaffold_100001	22172436	93.575	76.024	84.7995
LG_7	Super-Scaffold_100001	21898962	98.162	81.148	89.655
LG_7	Super-Scaffold_100001	21426638	99.812	81.637	90.7245
LG_7	Super-Scaffold_100001	21048152	100.302	81.637	90.9695
LG_7	Super-Scaffold_100001	21010894	100.464	81.637	91.0505
LG_7	Super-Scaffold_100001	20835562	100.954	81.8	91.377
LG_7	Super-Scaffold_100001	20835551	100.954	81.8	91.377
LG_7	Super-Scaffold_100001	19862206	101.116	81.963	91.5395
LG_7	Super-Scaffold_100001	19853316	101.116	81.963	91.5395
LG_7	Super-Scaffold_100001	19816371	101.116	81.963	91.5395
LG_7	Super-Scaffold_100001	19816341	101.116	81.963	91.5395
LG_7	Super-Scaffold_100001	19809850	101.116	81.963	91.5395
LG_7	Super-Scaffold_100001	19707220	101.116	81.963	91.5395
LG_7	Super-Scaffold_100001	19219831	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	19160345	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	19160106	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18861746	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18620119	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18620113	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18521419	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18521376	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18342740	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18085471	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18085450	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18083902	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	18083696	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	17840479	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	17602486	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	17549976	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	17549923	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	17459800	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	17459769	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	17140855	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	16915019	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	16775419	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	16738284	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	16716675	101.77	82.452	92.111
LG_7	Super-Scaffold_100001	16441877	102.096	82.615	92.3555
LG_7	Super-Scaffold_100001	16425334	102.258	82.615	92.4365
LG_7	Super-Scaffold_100001	16378618	102.584	82.777	92.6805
LG_7	Super-Scaffold_100001	16288893	102.584	82.777	92.6805
LG_7	Super-Scaffold_100001	16288812	102.584	82.777	92.6805
LG_7	Super-Scaffold_100001	16177186	102.584	82.94	92.762
LG_7	Super-Scaffold_100001	16177060	102.584	82.94	92.762
LG_7	Super-Scaffold_100001	15978604	102.584	83.102	92.843
LG_7	Super-Scaffold_100001	15978040	102.584	83.102	92.843
LG_7	Super-Scaffold_100001	15977968	102.584	83.102	92.843
LG_7	Super-Scaffold_100001	15731879	104.403	84.585	94.494
LG_7	Super-Scaffold_100001	15510428	105.386	85.569	95.4775
LG_7	Super-Scaffold_100001	15510394	105.386	85.569	95.4775
LG_7	Super-Scaffold_100001	15510324	105.386	85.569	95.4775
LG_7	Super-Scaffold_100001	15227967	106.37	85.569	95.9695
LG_7	Super-Scaffold_100001	15227804	106.37	85.569	95.9695
LG_7	Super-Scaffold_100001	15105751	106.532	86.058	96.295
LG_7	Super-Scaffold_100001	15105727	106.532	86.058	96.295
LG_7	Super-Scaffold_100001	15105673	106.532	86.058	96.295
LG_7	Super-Scaffold_100001	15105580	106.532	86.058	96.295
LG_7	Super-Scaffold_100001	14895786	106.532	86.384	96.458
LG_7	Super-Scaffold_100001	14883918	106.532	86.384	96.458
LG_7	Super-Scaffold_100001	14760229	106.695	86.384	96.5395
LG_7	Super-Scaffold_100001	14760150	106.695	86.384	96.5395
LG_7	Super-Scaffold_100001	14554554	106.695	86.384	96.5395
LG_7	Super-Scaffold_100001	14553544	106.695	86.384	96.5395
LG_7	Super-Scaffold_100001	14549318	106.695	86.384	96.5395
LG_7	Super-Scaffold_100001	14549189	106.695	86.384	96.5395
LG_7	Super-Scaffold_100001	13513933	109.191	88.54	98.8655
LG_7	Super-Scaffold_100001	13513922	109.191	88.54	98.8655
LG_7	Super-Scaffold_100001	13368622	109.845	89.194	99.5195
LG_7	Super-Scaffold_100001	13339239	109.845	89.194	99.5195
LG_7	Super-Scaffold_100001	13339144	110.008	89.194	99.601
LG_7	Super-Scaffold_100001	13143234	110.991	90.844	100.9175
LG_7	Super-Scaffold_100001	13142938	110.991	90.844	100.9175
LG_7	Super-Scaffold_100001	12580124	112.141	91.333	101.737
LG_7	Super-Scaffold_100001	12465853	112.141	91.333	101.737
LG_7	Super-Scaffold_100001	12465788	112.141	91.333	101.737
LG_7	Super-Scaffold_100001	12392997	112.794	91.333	102.0635
LG_7	Super-Scaffold_100001	12357108	112.957	91.333	102.145
LG_7	Super-Scaffold_100001	12357091	112.957	91.333	102.145
LG_7	Super-Scaffold_100001	12357024	112.957	91.333	102.145
LG_7	Super-Scaffold_100001	12262339	113.611	91.659	102.635
LG_7	Super-Scaffold_100001	12174338	114.429	92.313	103.371
LG_7	Super-Scaffold_100001	11990587	116.247	94.3	105.2735
LG_7	Super-Scaffold_100001	11983752	116.41	94.3	105.355
LG_7	Super-Scaffold_100001	11903358	117.393	95.118	106.2555
LG_7	Super-Scaffold_100001	11903352	117.393	95.118	106.2555
LG_7	Super-Scaffold_100001	11857936	118.377	95.936	107.1565
LG_7	Super-Scaffold_100001	11857827	118.377	95.936	107.1565
LG_7	Super-Scaffold_100001	11469415	122.258	99.642	110.95
LG_7	Super-Scaffold_100001	11350366	122.583	99.642	111.1125
LG_7	Super-Scaffold_100001	11310537	122.583	99.642	111.1125
LG_7	Super-Scaffold_100001	11310448	122.583	99.642	111.1125
LG_7	Super-Scaffold_100001	11026897	124.402	101.292	112.847
LG_7	Super-Scaffold_100001	11026816	124.402	101.292	112.847
LG_7	Super-Scaffold_100001	11026808	124.402	101.292	112.847
LG_7	Super-Scaffold_100001	10831455	128.107	105.348	116.7275
LG_7	Super-Scaffold_100001	10651794	131.813	107.674	119.7435
LG_7	Super-Scaffold_100001	10593716	132.302	108	120.151
LG_7	Super-Scaffold_100001	10570097	132.628	108.163	120.3955
LG_7	Super-Scaffold_100001	10442568	132.628	108.163	120.3955
LG_7	Super-Scaffold_100001	10442563	132.628	108.163	120.3955
LG_7	Super-Scaffold_100001	10414893	132.79	108.163	120.4765
LG_7	Super-Scaffold_100001	10414643	132.79	108.163	120.4765
LG_7	Super-Scaffold_100001	10382627	132.953	108.163	120.558
LG_7	Super-Scaffold_100001	10330159	132.953	108.163	120.558
LG_7	Super-Scaffold_100001	10285765	133.937	108.981	121.459
LG_7	Super-Scaffold_100001	10113466	134.262	108.981	121.6215
LG_7	Super-Scaffold_100001	10113431	134.262	108.981	121.6215
LG_7	Super-Scaffold_100001	9912753	134.262	108.981	121.6215
LG_7	Super-Scaffold_100001	9841921	134.425	108.981	121.703
LG_7	Super-Scaffold_100001	9841691	134.425	108.981	121.703
LG_7	Super-Scaffold_100001	9813121	134.425	109.307	121.866
LG_7	Super-Scaffold_100001	9587307	136.581	109.961	123.271
LG_7	Super-Scaffold_100001	9056433	139.765	112.799	126.282
LG_7	Super-Scaffold_100001	8891872	140.914	113.125	127.0195
LG_7	Super-Scaffold_100001	8859895	140.914	113.288	127.101
LG_7	Super-Scaffold_100001	8859849	140.914	113.288	127.101
LG_7	Super-Scaffold_100001	8859848	140.914	113.288	127.101
LG_7	Super-Scaffold_100001	8833394	140.914	113.288	127.101
LG_7	Super-Scaffold_100001	8513083	142.064	114.271	128.1675
LG_7	Super-Scaffold_100001	8223053	145.769	118.152	131.9605
LG_7	Super-Scaffold_100001	8116390	146.259	118.152	132.2055
LG_7	Super-Scaffold_100001	8116297	146.259	118.152	132.2055
LG_7	Super-Scaffold_100001	8114798	146.259	118.152	132.2055
LG_7	Super-Scaffold_100001	8114596	146.259	118.152	132.2055
LG_7	Super-Scaffold_100001	8073909	146.421	118.314	132.3675
LG_7	Super-Scaffold_100001	8073888	146.421	118.314	132.3675
LG_7	Super-Scaffold_100001	8036060	146.747	118.804	132.7755
LG_7	Super-Scaffold_100001	8032919	146.747	118.804	132.7755
LG_7	Super-Scaffold_100001	8032847	146.747	118.804	132.7755
LG_7	Super-Scaffold_100001	7876256	148.23	120.454	134.342
LG_7	Super-Scaffold_100001	7746779	149.213	121.108	135.1605
LG_7	Super-Scaffold_100001	7746702	149.213	121.108	135.1605
LG_7	Super-Scaffold_100001	7672002	149.539	121.27	135.4045
LG_7	Super-Scaffold_100001	7654314	149.539	121.27	135.4045
LG_7	Super-Scaffold_100001	7654281	149.539	121.27	135.4045
LG_7	Super-Scaffold_100001	7441443	151.865	123.427	137.646
LG_7	Super-Scaffold_100001	7417082	152.028	123.427	137.7275
LG_7	Super-Scaffold_100001	7397530	152.028	123.427	137.7275
LG_7	Super-Scaffold_100001	7348426	152.353	123.752	138.0525
LG_7	Super-Scaffold_100001	7340536	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340535	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340532	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340522	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340473	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340367	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340297	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340288	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340286	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7340285	153.007	123.915	138.461
LG_7	Super-Scaffold_100001	7190345	155.333	125.398	140.3655
LG_7	Super-Scaffold_100001	7092664	156.317	126.381	141.349
LG_7	Super-Scaffold_100001	6991039	157.3	126.871	142.0855
LG_7	Super-Scaffold_100001	6991005	157.3	126.871	142.0855
LG_7	Super-Scaffold_100001	6990993	157.3	126.871	142.0855
LG_7	Super-Scaffold_100001	6990976	157.3	126.871	142.0855
LG_7	Super-Scaffold_100001	6990975	157.3	126.871	142.0855
LG_7	Super-Scaffold_100001	6878417	157.626	127.196	142.411
LG_7	Super-Scaffold_100001	6878416	157.626	127.196	142.411
LG_7	Super-Scaffold_100001	6878261	157.626	127.196	142.411
LG_7	Super-Scaffold_100001	6770607	158.28	127.522	142.901
LG_7	Super-Scaffold_100001	6747571	158.769	127.848	143.3085
LG_7	Super-Scaffold_100001	6745455	158.769	127.848	143.3085
LG_7	Super-Scaffold_100001	6734095	158.769	127.848	143.3085
LG_7	Super-Scaffold_100001	6724114	158.769	128.174	143.4715
LG_7	Super-Scaffold_100001	6633236	159.258	128.992	144.125
LG_7	Super-Scaffold_100001	6633070	159.258	128.992	144.125
LG_7	Super-Scaffold_100001	6367953	161.415	130.308	145.8615
LG_7	Super-Scaffold_100001	6324333	162.068	130.962	146.515
LG_7	Super-Scaffold_100001	6322455	162.068	130.962	146.515
LG_7	Super-Scaffold_100001	6322413	162.068	130.962	146.515
LG_7	Super-Scaffold_100001	6322409	162.068	130.962	146.515
LG_7	Super-Scaffold_100001	6299561	162.394	131.287	146.8405
LG_7	Super-Scaffold_100001	6299531	162.394	131.287	146.8405
LG_7	Super-Scaffold_100001	6269308	163.048	131.287	147.1675
LG_7	Super-Scaffold_100001	6269292	163.048	131.287	147.1675
LG_7	Super-Scaffold_100001	6269288	163.048	131.287	147.1675
LG_7	Super-Scaffold_100001	6269284	163.048	131.287	147.1675
LG_7	Super-Scaffold_100001	6269243	163.048	131.287	147.1675
LG_7	Super-Scaffold_100001	6269071	163.048	131.287	147.1675
LG_7	Super-Scaffold_100001	6269013	163.048	131.287	147.1675
LG_7	Super-Scaffold_100001	6269005	163.048	131.287	147.1675
LG_7	Super-Scaffold_100001	6194872	164.031	131.287	147.659
LG_7	Super-Scaffold_100001	6194851	164.031	131.287	147.659
LG_7	Super-Scaffold_100001	6194840	164.031	131.287	147.659
LG_7	Super-Scaffold_100001	6109048	164.685	131.777	148.231
LG_7	Super-Scaffold_100001	5985427	166.001	133.093	149.547
LG_7	Super-Scaffold_100001	5979237	166.163	133.093	149.628
LG_7	Super-Scaffold_100001	5857418	167.982	134.076	151.029
LG_7	Super-Scaffold_100001	5857348	167.982	134.076	151.029
LG_7	Super-Scaffold_100001	5857140	167.982	134.076	151.029
LG_7	Super-Scaffold_100001	5765602	168.965	134.566	151.7655
LG_7	Super-Scaffold_100001	5765601	168.965	134.566	151.7655
LG_7	Super-Scaffold_100001	5656660	170.115	135.715	152.915
LG_7	Super-Scaffold_100001	5618425	170.115	136.369	153.242
LG_7	Super-Scaffold_100001	5277041	172.441	138.187	155.314
LG_7	Super-Scaffold_100001	4911148	177.926	143.311	160.6185
LG_7	Super-Scaffold_100001	3213353	194.297	158.13	176.2135
LG_7	Super-Scaffold_100001	3100029	195.947	159.279	177.613
LG_7	Super-Scaffold_100001	3026390	195.947	159.279	177.613
LG_7	Super-Scaffold_100001	2849018	200.357	162.118	181.2375
LG_7	Super-Scaffold_100001	2836116	200.357	162.118	181.2375
LG_7	Super-Scaffold_100001	2708544	202.175	163.434	182.8045
LG_7	Super-Scaffold_100001	2708455	202.175	163.434	182.8045
LG_7	Super-Scaffold_100001	2585892	203.825	164.917	184.371
LG_7	Super-Scaffold_100001	2490957	206.664	167.073	186.8685
LG_7	Super-Scaffold_100001	2386703	208.483	168.556	188.5195
LG_7	Super-Scaffold_100001	2316962	209.965	169.539	189.752
LG_7	Super-Scaffold_100001	2316905	209.965	169.539	189.752
LG_7	Super-Scaffold_100001	2316869	210.128	169.539	189.8335
LG_7	Super-Scaffold_100001	2316677	210.128	169.539	189.8335
LG_7	Super-Scaffold_100001	2241379	210.291	170.029	190.16
LG_7	Super-Scaffold_100001	2240727	210.453	170.029	190.241
LG_7	Super-Scaffold_100001	2159081	211.769	171.178	191.4735
LG_7	Super-Scaffold_100001	2155729	211.769	171.341	191.555
LG_7	Super-Scaffold_100001	2155703	211.769	171.341	191.555
LG_7	Super-Scaffold_100001	2098693	212.919	171.995	192.457
LG_7	Super-Scaffold_100001	2097120	212.919	171.995	192.457
LG_7	Super-Scaffold_100001	2097119	212.919	171.995	192.457
LG_7	Super-Scaffold_100001	2097053	212.919	171.995	192.457
LG_7	Super-Scaffold_100001	2096658	212.919	171.995	192.457
LG_7	Super-Scaffold_100001	1918910	216.975	175.525	196.25
LG_7	Super-Scaffold_100001	1829291	219.131	177.344	198.2375
LG_7	Super-Scaffold_100001	1793367	219.131	177.344	198.2375
LG_7	Super-Scaffold_100001	1747236	219.457	177.833	198.645
LG_7	Super-Scaffold_100001	1723957	219.457	177.833	198.645
LG_7	Super-Scaffold_100001	1716164	219.457	178.159	198.808
LG_7	Super-Scaffold_100001	1716151	219.457	178.159	198.808
LG_7	Super-Scaffold_100001	1716127	219.457	178.159	198.808
LG_7	Super-Scaffold_100001	1661569	219.946	178.322	199.134
LG_7	Super-Scaffold_100001	1458770	222.443	180.478	201.4605
LG_7	Super-Scaffold_100001	1446609	222.443	180.64	201.5415
LG_7	Super-Scaffold_100001	1446512	222.443	180.64	201.5415
LG_7	Super-Scaffold_100001	1413977	222.768	180.64	201.704
LG_7	Super-Scaffold_100001	1397423	222.768	180.64	201.704
LG_7	Super-Scaffold_100001	1397389	222.768	180.64	201.704
LG_7	Super-Scaffold_100001	1337744	223.258	181.13	202.194
LG_7	Super-Scaffold_100001	1330270	223.42	181.292	202.356
LG_7	Super-Scaffold_100001	1330255	223.42	181.292	202.356
LG_7	Super-Scaffold_100001	1330181	223.42	181.292	202.356
LG_7	Super-Scaffold_100001	1134351	226.431	184.823	205.627
LG_7	Super-Scaffold_100001	1134102	226.594	184.823	205.7085
LG_7	Super-Scaffold_100001	891524	229.605	187.662	208.6335
LG_7	Super-Scaffold_100001	799724	231.592	189.145	210.3685
LG_7	Super-Scaffold_100001	799663	231.592	189.145	210.3685
LG_7	Super-Scaffold_100001	799636	231.592	189.145	210.3685
LG_7	Super-Scaffold_100001	690372	231.754	189.145	210.4495
LG_7	Super-Scaffold_100001	690365	231.754	189.145	210.4495
LG_7	Super-Scaffold_100001	690115	231.754	189.145	210.4495
LG_7	Super-Scaffold_100001	665098	232.408	189.471	210.9395
LG_7	Super-Scaffold_100001	664736	232.408	189.471	210.9395
LG_7	Super-Scaffold_100001	658717	232.408	189.471	210.9395
LG_7	Super-Scaffold_100001	452723	232.734	189.96	211.347
LG_7	Super-Scaffold_100001	430398	232.896	189.96	211.428
LG_7	Super-Scaffold_100001	379394	232.896	190.123	211.5095
LG_7	Super-Scaffold_100001	352666	233.222	190.448	211.835
LG_7	Super-Scaffold_100001	352039	233.222	190.448	211.835
LG_7	Super-Scaffold_100001	347577	233.222	190.448	211.835
LG_7	Super-Scaffold_100001	250484	233.876	191.102	212.489
LG_7	Super-Scaffold_100001	250482	233.876	191.102	212.489
LG_7	Super-Scaffold_100001	250199	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	250196	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	250189	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	250161	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	250038	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	250031	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	250025	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	249950	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	249946	234.038	191.428	212.733
LG_7	Super-Scaffold_100001	244472	234.528	191.753	213.1405
LG_7	Super-Scaffold_100001	244426	234.528	191.753	213.1405
LG_7	Super-Scaffold_100001	244424	234.528	191.753	213.1405
LG_7	Super-Scaffold_100001	244415	234.528	191.753	213.1405
LG_7	Super-Scaffold_100001	244413	234.528	191.753	213.1405
LG_7	Super-Scaffold_100001	244395	234.528	191.753	213.1405
LG_7	Super-Scaffold_100001	244388	234.528	191.753	213.1405
LG_7	Super-Scaffold_100001	244352	234.528	191.753	213.1405
LG_7	Super-Scaffold_100001	225621	234.853	191.753	213.303
LG_7	Super-Scaffold_100001	225603	234.853	191.753	213.303
LG_7	Super-Scaffold_100001	169633	234.853	191.753	213.303
LG_7	Super-Scaffold_100001	169014	234.853	191.753	213.303
LG_7	Super-Scaffold_100001	142862	234.853	191.753	213.303
LG_7	Super-Scaffold_100001	141719	234.853	192.079	213.466
LG_7	Super-Scaffold_100001	141710	234.853	192.079	213.466
LG_7	Super-Scaffold_100001	141687	234.853	192.079	213.466
LG_7	Super-Scaffold_100001	141519	234.853	192.079	213.466
LG_7	Super-Scaffold_100001	141505	234.853	192.079	213.466
LG_7	Super-Scaffold_100001	141005	234.853	192.242	213.5475
LG_7	Super-Scaffold_100001	139864	235.672	192.242	213.957
LG_7	Super-Scaffold_100001	139827	235.672	192.242	213.957
LG_7	Super-Scaffold_100001	139726	235.672	192.242	213.957
LG_7	Super-Scaffold_100001	139674	235.672	192.242	213.957
LG_8	Super-Scaffold_100003	20031369	0	0	0
LG_8	Super-Scaffold_100003	20031345	0	0	0
LG_8	Super-Scaffold_100003	19479472	0.489	0.818	0.6535
LG_8	Super-Scaffold_100003	19406287	0.979	1.308	1.1435
LG_8	Super-Scaffold_100003	19406284	0.979	1.308	1.1435
LG_8	Super-Scaffold_100003	19405789	0.979	1.308	1.1435
LG_8	Super-Scaffold_100003	19367494	1.632	1.797	1.7145
LG_8	Super-Scaffold_100003	19367482	1.632	1.797	1.7145
LG_8	Super-Scaffold_100003	19367439	1.632	1.797	1.7145
LG_8	Super-Scaffold_100003	19357528	1.795	1.797	1.796
LG_8	Super-Scaffold_100003	19354450	1.795	1.797	1.796
LG_8	Super-Scaffold_100003	19325385	1.795	1.797	1.796
LG_8	Super-Scaffold_100003	19325257	1.795	1.797	1.796
LG_8	Super-Scaffold_100003	19301719	1.795	1.797	1.796
LG_8	Super-Scaffold_100003	19275373	1.795	1.797	1.796
LG_8	Super-Scaffold_100003	19250809	1.795	1.797	1.796
LG_8	Super-Scaffold_100003	19230689	2.121	2.287	2.204
LG_8	Super-Scaffold_100003	18988016	8.89	7.771	8.3305
LG_8	Super-Scaffold_100003	18987993	8.89	7.771	8.3305
LG_8	Super-Scaffold_100003	18933624	9.38	8.261	8.8205
LG_8	Super-Scaffold_100003	18933390	9.38	8.261	8.8205
LG_8	Super-Scaffold_100003	18933316	9.38	8.261	8.8205
LG_8	Super-Scaffold_100003	18926013	9.38	8.261	8.8205
LG_8	Super-Scaffold_100003	18926003	9.38	8.261	8.8205
LG_8	Super-Scaffold_100003	18925994	9.38	8.261	8.8205
LG_8	Super-Scaffold_100003	18915412	9.705	8.423	9.064
LG_8	Super-Scaffold_100003	18826455	9.705	8.423	9.064
LG_8	Super-Scaffold_100003	18826454	9.705	8.423	9.064
LG_8	Super-Scaffold_100003	18826449	9.705	8.423	9.064
LG_8	Super-Scaffold_100003	18790096	9.868	8.423	9.1455
LG_8	Super-Scaffold_100003	18790087	9.868	8.423	9.1455
LG_8	Super-Scaffold_100003	18790040	9.868	8.423	9.1455
LG_8	Super-Scaffold_100003	18751961	9.868	8.423	9.1455
LG_8	Super-Scaffold_100003	18751797	9.868	8.423	9.1455
LG_8	Super-Scaffold_100003	18750374	9.868	8.423	9.1455
LG_8	Super-Scaffold_100003	18749879	9.868	8.423	9.1455
LG_8	Super-Scaffold_100003	18697667	10.03	8.423	9.2265
LG_8	Super-Scaffold_100003	18697612	10.03	8.423	9.2265
LG_8	Super-Scaffold_100003	18662091	10.03	8.423	9.2265
LG_8	Super-Scaffold_100003	18601102	10.52	9.407	9.9635
LG_8	Super-Scaffold_100003	18584645	10.52	9.407	9.9635
LG_8	Super-Scaffold_100003	18549429	10.846	9.57	10.208
LG_8	Super-Scaffold_100003	18549348	10.846	9.57	10.208
LG_8	Super-Scaffold_100003	18544728	11.008	9.57	10.289
LG_8	Super-Scaffold_100003	18526074	11.334	9.732	10.533
LG_8	Super-Scaffold_100003	18525994	11.497	9.732	10.6145
LG_8	Super-Scaffold_100003	18511111	11.659	9.732	10.6955
LG_8	Super-Scaffold_100003	18511063	11.659	9.732	10.6955
LG_8	Super-Scaffold_100003	18497552	11.659	9.732	10.6955
LG_8	Super-Scaffold_100003	18487463	12.149	10.222	11.1855
LG_8	Super-Scaffold_100003	18439427	12.474	10.875	11.6745
LG_8	Super-Scaffold_100003	18391481	14.293	12.358	13.3255
LG_8	Super-Scaffold_100003	18391449	14.293	12.358	13.3255
LG_8	Super-Scaffold_100003	18376792	14.946	12.684	13.815
LG_8	Super-Scaffold_100003	18342686	15.436	13.833	14.6345
LG_8	Super-Scaffold_100003	18174703	17.086	14.983	16.0345
LG_8	Super-Scaffold_100003	18174638	17.086	14.983	16.0345
LG_8	Super-Scaffold_100003	18157601	17.086	14.983	16.0345
LG_8	Super-Scaffold_100003	18087670	17.086	14.983	16.0345
LG_8	Super-Scaffold_100003	18041922	17.086	14.983	16.0345
LG_8	Super-Scaffold_100003	18041902	17.086	14.983	16.0345
LG_8	Super-Scaffold_100003	17942066	19.412	16.466	17.939
LG_8	Super-Scaffold_100003	17942015	19.412	16.466	17.939
LG_8	Super-Scaffold_100003	17835759	20.728	16.955	18.8415
LG_8	Super-Scaffold_100003	17739954	21.712	17.444	19.578
LG_8	Super-Scaffold_100003	17698281	22.861	17.934	20.3975
LG_8	Super-Scaffold_100003	17643770	23.679	18.587	21.133
LG_8	Super-Scaffold_100003	17622440	23.679	18.587	21.133
LG_8	Super-Scaffold_100003	17486810	23.679	18.587	21.133
LG_8	Super-Scaffold_100003	17445358	24.005	18.587	21.296
LG_8	Super-Scaffold_100003	17410162	24.168	18.587	21.3775
LG_8	Super-Scaffold_100003	17227992	25.986	20.406	23.196
LG_8	Super-Scaffold_100003	17220160	26.149	20.406	23.2775
LG_8	Super-Scaffold_100003	17220154	26.149	20.406	23.2775
LG_8	Super-Scaffold_100003	17172416	26.967	21.059	24.013
LG_8	Super-Scaffold_100003	17138585	27.951	22.043	24.997
LG_8	Super-Scaffold_100003	17094186	29.1	23.526	26.313
LG_8	Super-Scaffold_100003	16937637	30.25	24.675	27.4625
LG_8	Super-Scaffold_100003	16937423	30.25	24.675	27.4625
LG_8	Super-Scaffold_100003	16767686	32.237	25.991	29.114
LG_8	Super-Scaffold_100003	16767682	32.237	25.991	29.114
LG_8	Super-Scaffold_100003	16767677	32.237	25.991	29.114
LG_8	Super-Scaffold_100003	16767673	32.237	25.991	29.114
LG_8	Super-Scaffold_100003	16767668	32.237	25.991	29.114
LG_8	Super-Scaffold_100003	16767667	32.237	25.991	29.114
LG_8	Super-Scaffold_100003	16767637	32.237	25.991	29.114
LG_8	Super-Scaffold_100003	16695649	33.386	26.317	29.8515
LG_8	Super-Scaffold_100003	16625940	34.204	26.971	30.5875
LG_8	Super-Scaffold_100003	16625759	34.204	26.971	30.5875
LG_8	Super-Scaffold_100003	16544157	35.023	27.624	31.3235
LG_8	Super-Scaffold_100003	16408744	37.179	29.611	33.395
LG_8	Super-Scaffold_100003	16408690	37.179	29.611	33.395
LG_8	Super-Scaffold_100003	16408558	37.179	29.611	33.395
LG_8	Super-Scaffold_100003	16328502	38.328	30.595	34.4615
LG_8	Super-Scaffold_100003	16328462	38.328	30.595	34.4615
LG_8	Super-Scaffold_100003	16328448	38.328	30.595	34.4615
LG_8	Super-Scaffold_100003	16137728	39.811	31.744	35.7775
LG_8	Super-Scaffold_100003	16062107	40.795	32.728	36.7615
LG_8	Super-Scaffold_100003	16000000	42.111	34.044	38.0775
LG_8	Super-Scaffold_100003	15842927	43.929	35.193	39.561
LG_8	Super-Scaffold_100003	15718497	45.748	36.844	41.296
LG_8	Super-Scaffold_100003	15718484	45.748	36.844	41.296
LG_8	Super-Scaffold_100003	15718441	45.748	36.844	41.296
LG_8	Super-Scaffold_100003	15713987	45.748	36.844	41.296
LG_8	Super-Scaffold_100003	15713859	45.748	36.844	41.296
LG_8	Super-Scaffold_100003	15713669	45.748	36.844	41.296
LG_8	Super-Scaffold_100003	15713599	45.748	36.844	41.296
LG_8	Super-Scaffold_100003	15664509	46.237	37.169	41.703
LG_8	Super-Scaffold_100003	15622870	46.4	37.169	41.7845
LG_8	Super-Scaffold_100003	15464367	48.556	38.988	43.772
LG_8	Super-Scaffold_100003	15464222	48.556	39.15	43.853
LG_8	Super-Scaffold_100003	15442901	49.209	39.64	44.4245
LG_8	Super-Scaffold_100003	15419986	49.209	39.64	44.4245
LG_8	Super-Scaffold_100003	15402514	49.209	39.64	44.4245
LG_8	Super-Scaffold_100003	15351731	49.535	39.965	44.75
LG_8	Super-Scaffold_100003	15349097	49.535	39.965	44.75
LG_8	Super-Scaffold_100003	15267662	50.353	40.619	45.486
LG_8	Super-Scaffold_100003	15164703	52.51	42.269	47.3895
LG_8	Super-Scaffold_100003	14655042	56.566	46.15	51.358
LG_8	Super-Scaffold_100003	14652597	56.729	46.15	51.4395
LG_8	Super-Scaffold_100003	14640285	56.729	46.15	51.4395
LG_8	Super-Scaffold_100003	14636843	56.729	46.15	51.4395
LG_8	Super-Scaffold_100003	14631771	56.891	46.313	51.602
LG_8	Super-Scaffold_100003	14603194	57.71	47.131	52.4205
LG_8	Super-Scaffold_100003	14603179	57.71	47.131	52.4205
LG_8	Super-Scaffold_100003	14603023	57.71	47.131	52.4205
LG_8	Super-Scaffold_100003	14601560	57.71	47.131	52.4205
