image,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,Top_out_dia,Top_in_dia,Bottom_out_dia,Nec_H1,Nec_H2,Nec_H3,Nec_H4,Ov_H1,Ov_H2,Nec_H_avg,Ov_H_avg,Top_out_rad,Top_in_rad,Nec_thickness,Bottom_out_rad,Bottom_in_rad,Bottom_in_rad_A,Bottom_in_rad_B,Bottom_in_rad_C,Bottom_in_rad_D,FVol_A,FVol_B,FVol_C,FVol_C1,FVol_C2,FVol_C3,FVol_C4,CVol_A,CVol_B,Frustrum_Vol,Frustrum_Vol_A,Frustrum_Vol_B,Frustrum_Vol_C,Frustrum_Vol_D,Cylinder_Vol
2597,2.18,1.971,2.139,1.664,3.409,1.594,3.409,1.925,2.267,1.617,2.423,0.922,3.119,0.933,3.281,1.583,1.27,1.014,1.229,0.307,0.354,0.342,0.331,1.049,0.992,0.3335,1.0205,0.635,0.507,0.128,0.6145,0.4865,0.6145,0.5505,0.5825,0.5985,0.349240383324,1.17104275,0.74038675,0.94621075,0.83920275,0.89168275,0.91869075,1.04772114997,0.146176,0.150402466521,0.0785204138635,0.115891928802,0.0975637934854,0.0881315092126,0.153151686818
2598,2.151,2.081,2.075,1.641,3.536,1.571,3.536,2.041,2.22,1.617,2.406,1.096,3.165,1.061,3.403,1.554,1.461,1.183,1.385,0.44,0.464,0.487,0.47,0.985,0.98,0.46525,0.9825,0.7305,0.5915,0.139,0.6925,0.5535,0.6925,0.623,0.65775,0.675125,0.487208660694,1.51905775,0.98362975,1.23904225,1.10650575,1.1715664375,1.20500245313,1.46162598208,0.183758,0.260865158778,0.136425976729,0.200998907387,0.169300776966,0.153010460574,0.268585467216
2599,2.174,1.959,2.122,1.629,3.53,1.53,3.478,1.89,2.249,1.6,2.487,0.875,3.217,0.875,3.391,1.507,1.408,1.142,1.304,0.33,0.359,0.383,0.36,1.084,1.015,0.358,1.0495,0.704,0.571,0.133,0.652,0.519,0.652,0.5855,0.61875,0.635375,0.374896723328,1.379728,0.891751,1.123437,1.00317175,1.0621988125,1.09254151563,1.12469016999,0.169575,0.18294097836,0.0960826561186,0.141169704274,0.119040651955,0.107665271976,0.190719335575
2600,2.296,2.058,2.174,1.652,3.501,1.525,3.49,1.948,2.278,1.646,2.388,0.928,3.154,0.87,3.414,1.496,1.327,1.136,1.194,0.406,0.412,0.452,0.423,1.13,1.078,0.42325,1.104,0.6635,0.568,0.0955,0.597,0.5015,0.597,0.54925,0.573125,0.5850625,0.443226363544,1.19275075,0.85897825,1.018129,0.9362735625,0.976631265625,0.997237628906,1.32967909063,0.11760825,0.147936771426,0.0773969632482,0.113677451148,0.0957898531505,0.0866565696875,0.156381230911
2601,2.099,1.93,2.087,1.577,3.414,1.559,3.391,1.948,2.168,1.565,2.354,0.783,3.119,0.794,3.316,1.525,1.327,1.148,1.292,0.353,0.365,0.423,0.389,1.147,1.154,0.3825,1.1505,0.6635,0.574,0.0895,0.646,0.5565,0.646,0.60125,0.623625,0.6348125,0.400553063333,1.28616925,0.95859925,1.117596,1.0360950625,1.07634489062,1.09684528516,1.20165919,0.11075625,0.131209166956,0.0675225316834,0.100167981864,0.0840457899095,0.0758342940805,0.133091265662
2602,2.162,2.122,2.064,1.733,3.426,1.606,3.397,2.023,2.186,1.71,2.348,0.986,3.043,0.922,3.287,1.594,1.362,1.101,1.235,0.389,0.412,0.429,0.417,1.136,1.101,0.41175,1.1185,0.681,0.5505,0.1305,0.6175,0.487,0.6175,0.55225,0.584875,0.6011875,0.431183591705,1.26558475,0.80831275,1.02429025,0.9120439375,0.967102703125,0.995430378906,1.29355077512,0.16071075,0.197168183346,0.104042229169,0.152440997348,0.128700561031,0.116486132043,0.207887515232
2603,2.162,2.186,2.041,1.751,3.519,1.6,3.501,2.017,2.203,1.704,2.325,0.893,3.026,0.858,3.386,1.554,1.478,1.183,1.339,0.435,0.482,0.463,0.417,1.293,1.159,0.44925,1.226,0.739,0.5915,0.1475,0.6695,0.522,0.6695,0.59575,0.632625,0.6510625,0.470453499875,1.48911175,0.93111925,1.19411175,1.0571764375,1.12428432813,1.15885809766,1.41136049963,0.19624875,0.262509524529,0.138783782463,0.203205479485,0.171634337471,0.155368986592,0.276977733851
2604,2.046,2.058,2.035,1.652,3.409,1.588,3.449,2.017,2.128,1.641,2.313,0.904,3.072,0.881,3.299,1.583,1.374,1.171,1.403,0.406,0.417,0.434,0.429,1.154,1.136,0.4215,1.145,0.687,0.5855,0.1015,0.7015,0.6,0.7015,0.65075,0.676125,0.6888125,0.441393767829,1.44600175,1.05411025,1.24564075,1.1472999375,1.19582645313,1.22057262891,1.32418130349,0.12915875,0.172978465765,0.0884380967161,0.131845118477,0.110425816905,0.099503009138,0.171029601932
2605,2.22,2.197,2.046,1.699,3.646,1.583,3.617,2.075,2.278,1.652,2.493,1.003,3.258,1.003,3.496,1.548,1.6,1.218,1.397,0.498,0.545,0.527,0.492,1.194,1.072,0.5155,1.133,0.8,0.609,0.191,0.6985,0.5075,0.6985,0.603,0.65075,0.674625,0.539830337642,1.68670225,0.93750475,1.28416975,1.101717,1.1906633125,1.23684651563,1.61949101293,0.269119,0.404439539385,0.217299255387,0.315792785023,0.267776867114,0.242845772978,0.435835801908
2606,1.942,2.133,1.919,1.658,3.536,1.635,3.449,2.11,2.075,1.565,2.272,0.916,3.096,0.986,3.357,1.641,1.617,1.282,1.507,0.475,0.568,0.469,0.475,1.217,1.124,0.49675,1.1705,0.8085,0.641,0.1675,0.7535,0.586,0.7535,0.66975,0.711625,0.7325625,0.520195383557,1.83063925,1.129903,1.46163675,1.2887558125,1.37344276562,1.41710137891,1.56058615067,0.24279125,0.364519762341,0.191953397021,0.281885262613,0.23783150055,0.215120491469,0.378896662254
2607,2.249,2.116,2.157,1.78,3.536,1.623,3.455,2.035,2.255,1.658,2.388,0.835,3.223,0.835,3.438,1.6,1.379,1.183,1.206,0.336,0.458,0.435,0.412,1.281,1.2,0.41025,1.2405,0.6895,0.5915,0.098,0.603,0.505,0.603,0.554,0.5785,0.59075,0.429612795378,1.25478775,0.90360475,1.07015575,0.98447925,1.02671725,1.0482864375,1.28883838614,0.125538,0.150872710319,0.0793202696363,0.1161279903,0.0979820050484,0.0887156061124,0.161798193319
2608,2.11,2.116,1.983,1.699,3.484,1.612,3.501,2.035,2.145,1.635,2.406,0.817,3.107,0.823,3.339,1.6,1.501,1.194,1.391,0.417,0.481,0.435,0.423,1.299,1.212,0.439,1.2555,0.7505,0.597,0.1535,0.6955,0.542,0.6955,0.61875,0.657125,0.6763125,0.459719724975,1.56894325,0.973747,1.25534275,1.1086543125,1.18052589063,1.21756616016,1.37915917493,0.20684125,0.273623456356,0.144168335612,0.211603903757,0.178563121628,0.161534979106,0.285267007691
2609,2.122,2.006,2.017,1.612,3.403,1.513,3.426,1.867,2.174,1.6,2.336,0.742,3.003,0.707,3.281,1.525,1.386,1.107,1.304,0.394,0.406,0.342,0.354,1.264,1.16,0.374,1.212,0.693,0.5535,0.1395,0.652,0.5125,0.652,0.58225,0.617125,0.6345625,0.391651884148,1.357189,0.85268725,1.09234825,0.9676526875,1.02878420313,1.06026216016,1.17495565244,0.17388675,0.197589060943,0.103725378737,0.152562630735,0.128620357459,0.116291956279,0.204309219797
2610,2.186,2.122,2.052,1.675,3.658,1.548,3.623,1.971,2.209,1.635,2.359,0.736,3.188,0.713,3.455,1.507,1.606,1.246,1.437,0.447,0.487,0.464,0.423,1.386,1.258,0.45525,1.322,0.803,0.623,0.18,0.7185,0.5385,0.7185,0.6285,0.6735,0.696,0.476736685182,1.73800675,1.01359675,1.35199675,1.17469675,1.26132175,1.306153,1.43021005555,0.25668,0.345352822113,0.184025127847,0.26855054213,0.227253226776,0.205880525259,0.367106317058
2611,2.064,2.058,2.012,1.646,3.501,1.6,3.484,2.064,2.168,1.577,2.365,0.922,3.142,0.899,3.38,1.559,1.489,1.212,1.42,0.412,0.481,0.505,0.464,1.136,1.165,0.4655,1.1505,0.7445,0.606,0.1385,0.71,0.5715,0.71,0.64075,0.675375,0.6926875,0.487470460082,1.58697525,1.04017725,1.301596,1.1660910625,1.23264464062,1.26682059766,1.46241138025,0.18704425,0.266547872632,0.139113954295,0.205168608522,0.172725705173,0.156065935675,0.27353563981
2612,2.046,2.104,1.954,1.704,3.548,1.623,3.519,2.058,2.104,1.675,2.377,0.864,3.136,0.864,3.391,1.6,1.594,1.287,1.473,0.4,0.429,0.458,0.435,1.24,1.194,0.4305,1.217,0.797,0.6435,0.1535,0.7365,0.583,0.7365,0.65975,0.698125,0.7173125,0.45081854579,1.76463175,1.12914175,1.43046225,1.2739114375,1.35071420312,1.39022006641,1.35245563737,0.22111675,0.286490677664,0.150649808037,0.221225817671,0.186601706559,0.168791730725,0.299050595055
2613,2.151,2.07,2.023,1.675,3.455,1.623,3.391,2.029,2.145,1.641,2.354,0.945,3.096,0.899,3.345,1.612,1.432,1.2,1.24,0.395,0.429,0.417,0.406,1.125,1.13,0.41175,1.1275,0.716,0.6,0.116,0.62,0.504,0.62,0.562,0.591,0.6055,0.431183591705,1.340976,0.916416,1.1164,1.013044,1.063881,1.08993025,1.29355077512,0.152656,0.183063305694,0.0968334862908,0.141398897595,0.119478817344,0.108246808167,0.197468287126
2614,2.261,2.093,2.203,1.745,3.519,1.617,3.467,2.012,2.313,1.71,2.464,1.055,3.194,1.055,3.414,1.606,1.316,1.101,1.206,0.348,0.383,0.406,0.395,1.038,0.957,0.383,0.9975,0.658,0.5505,0.1075,0.603,0.4955,0.603,0.54925,0.576125,0.5895625,0.401076662108,1.193347,0.82134325,0.99861075,0.9070879375,0.952127078125,0.975188347656,1.20322998632,0.12991375,0.149202022342,0.0781041651415,0.114811829286,0.0967476810996,0.0874983440921,0.156316119636
2615,2.041,2.081,2.064,1.629,3.519,1.617,3.536,2.087,2.151,1.594,2.301,0.91,3.136,0.91,3.42,1.623,1.455,1.269,1.495,0.452,0.487,0.464,0.47,1.171,1.177,0.46825,1.174,0.7275,0.6345,0.093,0.7475,0.6545,0.7475,0.701,0.72425,0.735875,0.490350253348,1.63181875,1.24624075,1.43563525,1.33877575,1.3866649375,1.41101495313,1.47105076004,0.126666,0.189068269985,0.0961986289277,0.143693709292,0.120211234069,0.108271197738,0.186332115572
2616,2.197,1.988,2.133,1.623,3.519,1.629,3.49,1.994,2.255,1.623,2.452,0.933,3.212,0.928,3.414,1.617,1.386,1.159,1.293,0.365,0.365,0.377,0.365,1.055,1.066,0.368,1.0605,0.693,0.5795,0.1135,0.6465,0.533,0.6465,0.58975,0.618125,0.6323125,0.38536869884,1.34623575,0.92878275,1.12842925,1.0253854375,1.07610220313,1.10206444141,1.15610609652,0.14442875,0.160873319437,0.083935807504,0.123645667451,0.104101013472,0.0940959794869,0.166974958388
2617,2.145,2.058,2.029,1.542,3.588,1.525,3.542,2.041,2.11,1.519,2.388,0.812,3.154,0.8,3.49,1.507,1.559,1.38,1.397,0.516,0.539,0.534,0.516,1.246,1.241,0.52625,1.2435,0.7795,0.69,0.0895,0.6985,0.609,0.6985,0.65375,0.676125,0.6873125,0.551087711317,1.64000325,1.267191,1.44596725,1.3545765625,1.39977126563,1.42274409766,1.65326313395,0.13152025,0.205452249604,0.106930855153,0.157295139963,0.132388894454,0.119728849028,0.217437580693
2618,2.255,2.058,2.197,1.739,3.507,1.577,3.507,1.884,2.307,1.728,2.4,0.916,3.177,0.87,3.426,1.53,1.31,1.119,1.252,0.319,0.33,0.354,0.307,1.142,1.014,0.3275,1.078,0.655,0.5595,0.0955,0.626,0.5305,0.626,0.57825,0.602125,0.6140625,0.342957198017,1.230931,0.89128525,1.05516325,0.9709441875,1.01248370313,1.03368097266,1.02887159405,0.11598475,0.116483954738,0.0602808150417,0.0891643487363,0.0749180728506,0.0676483166866,0.119333414618
2619,2.272,2.168,2.162,1.797,3.629,1.641,3.606,2.087,2.272,1.745,2.423,0.957,3.136,0.864,3.484,1.583,1.467,1.212,1.334,0.371,0.423,0.504,0.446,1.211,1.223,0.436,1.217,0.7335,0.606,0.1275,0.667,0.5395,0.667,0.60325,0.635125,0.6510625,0.456578132322,1.47215575,0.98523325,1.216327,1.0967160625,1.15550551563,1.18566225391,1.36973439697,0.17078625,0.222318165635,0.116805812869,0.171417551318,0.14457557261,0.130806665369,0.233931801154
2620,2.29,2.284,2.116,1.716,3.583,1.53,3.484,2.116,2.186,1.675,2.33,0.812,3.229,0.736,3.443,1.542,1.467,1.257,1.194,0.568,0.609,0.574,0.586,1.472,1.38,0.58425,1.426,0.7335,0.6285,0.105,0.597,0.492,0.597,0.5445,0.57075,0.583875,0.611825169287,1.33233075,0.94629825,1.12663575,1.03371075,1.0794841875,1.10288770312,1.83547550786,0.14301,0.236184399663,0.125849378196,0.182703232052,0.154697890905,0.140379030996,0.262491352379
2621,2.22,1.896,2.209,1.467,3.588,1.449,3.536,1.901,2.284,1.472,2.435,0.754,3.316,0.719,3.455,1.443,1.379,1.171,1.316,0.429,0.424,0.458,0.452,1.142,1.182,0.44075,1.162,0.6895,0.5855,0.104,0.658,0.554,0.658,0.606,0.632,0.645,0.46155232069,1.36206525,0.97409325,1.16103325,1.06485925,1.11227025,1.13648275,1.38465696207,0.1326,0.179069376963,0.0927867861329,0.137176119023,0.115293461947,0.104118126382,0.18360551317
2622,2.272,1.977,2.191,1.629,3.559,1.548,3.49,1.913,2.296,1.577,2.383,0.864,3.27,0.846,3.455,1.501,1.368,1.159,1.218,0.348,0.4,0.412,0.365,1.113,1.067,0.38125,1.09,0.684,0.5795,0.1045,0.609,0.5045,0.609,0.55675,0.582875,0.5959375,0.399244066394,1.255293,0.88269825,1.05961675,0.9684274375,1.01333957813,1.03630753516,1.19773219918,0.13203575,0.148756243107,0.0781225817467,0.114529373681,0.0965984680272,0.0874286474653,0.158143469218
2623,2.168,1.965,2.035,1.612,3.432,1.525,3.397,1.925,2.157,1.525,2.272,0.777,3.159,0.742,3.316,1.478,1.397,1.159,1.229,0.353,0.44,0.447,0.4,1.188,1.183,0.41,1.1855,0.6985,0.5795,0.119,0.6145,0.4955,0.6145,0.555,0.58475,0.599625,0.429350995991,1.29474075,0.86848275,1.06953325,0.96546775,1.0166154375,1.04285307813,1.28805298797,0.152082,0.183014296849,0.0966930644296,0.141373690503,0.119413379932,0.108148222797,0.195889674517
2624,2.186,2.012,2.087,1.577,3.536,1.525,3.513,1.907,2.214,1.583,2.354,1.067,3.223,1.009,3.391,1.484,1.449,1.177,1.327,0.435,0.429,0.423,0.382,0.945,0.898,0.41725,0.9215,0.7245,0.5885,0.136,0.6635,0.5275,0.6635,0.5955,0.6295,0.6465,0.436943178237,1.44583825,0.93502225,1.17703425,1.05140425,1.11306325,1.14475975,1.31082953471,0.178568,0.223197566534,0.117452074083,0.172345245565,0.145403766138,0.131554196689,0.234072208354
2625,2.255,2.012,2.116,1.623,3.414,1.507,3.403,1.913,2.261,1.542,2.452,0.817,3.194,0.794,3.328,1.478,1.298,1.067,1.148,0.389,0.47,0.435,0.406,1.195,1.119,0.425,1.157,0.649,0.5335,0.1155,0.574,0.4585,0.574,0.51625,0.545125,0.5595625,0.445058959259,1.123203,0.73945425,0.92032725,0.8265556875,0.872607703125,0.896259035156,1.33517687778,0.13657875,0.170790819292,0.0902916701538,0.132025544168,0.111529682022,0.101003444803,0.182356788996
2626,2.203,2.046,2.087,1.652,3.513,1.519,3.467,1.948,2.214,1.606,2.33,0.864,3.2,0.783,3.409,1.484,1.426,1.195,1.264,0.394,0.44,0.464,0.429,1.182,1.165,0.43175,1.1735,0.713,0.5975,0.1155,0.632,0.5165,0.632,0.57425,0.603125,0.6175625,0.452127542729,1.358409,0.93238725,1.13405025,1.0298836875,1.08113320312,1.10738328516,1.35638262819,0.15136275,0.192616166977,0.101438770327,0.148535342265,0.125364024699,0.113495639614,0.205305804655
2627,2.174,2.012,2.064,1.623,3.449,1.559,3.414,1.983,2.157,1.559,2.313,0.783,3.159,0.748,3.362,1.507,1.385,1.205,1.24,0.389,0.453,0.476,0.424,1.229,1.235,0.4355,1.232,0.6925,0.6025,0.09,0.62,0.53,0.62,0.575,0.5975,0.60875,0.456054533546,1.29330625,0.96323125,1.12095625,1.04006875,1.08000625,1.1003546875,1.36816360064,0.11655,0.15053220016,0.0786009988567,0.115490109939,0.0972764320054,0.0879964348329,0.159459467654
2628,2.128,1.936,2.035,1.536,3.525,1.519,3.484,1.942,2.191,1.478,2.354,0.91,3.275,0.852,3.42,1.478,1.49,1.229,1.356,0.4,0.458,0.464,0.423,1.026,1.09,0.43625,1.058,0.745,0.6145,0.1305,0.678,0.5475,0.678,0.61275,0.645375,0.6616875,0.45683993171,1.519819,1.01380525,1.25392525,1.1296076875,1.19070207813,1.22204756641,1.37051979513,0.17741475,0.231167286994,0.121470882592,0.178264109355,0.150353752114,0.136033881388,0.243150426823
2629,2.203,1.983,2.07,1.594,3.391,1.496,3.368,1.919,2.214,1.519,2.417,0.788,3.107,0.707,3.27,1.455,1.321,1.056,1.165,0.389,0.464,0.464,0.423,1.195,1.212,0.435,1.2035,0.6605,0.528,0.1325,0.5825,0.45,0.5825,0.51625,0.549375,0.5659375,0.455530934771,1.16030775,0.718884,0.92565025,0.8178780625,0.870666890625,0.897884253906,1.36659280431,0.15747625,0.201082173467,0.106893750326,0.15598731564,0.131940371419,0.119542020481,0.2152059101
2630,2.168,1.988,2.046,1.606,3.443,1.565,3.38,1.965,2.151,1.542,2.313,0.725,3.154,0.701,3.368,1.525,1.397,1.217,1.212,0.382,0.446,0.44,0.4,1.263,1.264,0.417,1.2635,0.6985,0.6085,0.09,0.606,0.516,0.606,0.561,0.5835,0.59475,0.436681378849,1.27842925,0.95051425,1.10625925,1.02636175,1.06580425,1.0859051875,1.31004413655,0.11763,0.143194374345,0.0751834329964,0.110073183463,0.0928493781778,0.0840716730741,0.154100491782
2631,2.11,2.029,1.936,1.658,3.42,1.536,3.316,1.983,2.075,1.606,2.267,0.713,3.084,0.719,3.316,1.559,1.484,1.241,1.206,0.371,0.423,0.424,0.447,1.316,1.264,0.41625,1.29,0.742,0.6205,0.1215,0.603,0.4815,0.603,0.54225,0.572625,0.5878125,0.435895980686,1.361599,0.91563325,1.12279075,1.0155214375,1.06823345313,1.09528144141,1.30768794206,0.16554375,0.194394677948,0.10409555633,0.150853818499,0.127876862754,0.116086753377,0.216479565758
2632,2.093,2.052,2.064,1.617,3.484,1.525,3.438,1.942,2.162,1.559,2.33,0.759,3.154,0.765,3.374,1.525,1.42,1.212,1.345,0.435,0.493,0.417,0.417,1.293,1.177,0.4405,1.235,0.71,0.606,0.104,0.6725,0.5685,0.6725,0.6205,0.6465,0.6595,0.461290521302,1.43383125,1.03493925,1.22702725,1.12827925,1.17697725,1.20183325,1.38387156391,0.136864,0.184005098623,0.0953967249674,0.140948241365,0.118484315559,0.107018478361,0.189402197722
2633,2.116,2.151,2.081,1.641,3.49,1.588,3.472,2.035,2.174,1.612,2.4,0.887,3.084,0.846,3.386,1.565,1.409,1.212,1.356,0.51,0.539,0.47,0.447,1.264,1.189,0.4915,1.2265,0.7045,0.606,0.0985,0.678,0.5795,0.678,0.62875,0.653375,0.6656875,0.514697596413,1.43365525,1.05423325,1.237788,1.1435850625,1.19008014063,1.21378247266,1.54409278924,0.12908425,0.195287591426,0.100812402791,0.149298428297,0.125367523341,0.113167990016,0.199318059629
2634,2.052,1.983,1.948,1.623,3.606,1.583,3.548,2.0,2.18,1.588,2.394,0.875,3.217,0.829,3.426,1.542,1.658,1.246,1.496,0.36,0.395,0.458,0.417,1.108,1.171,0.4075,1.1395,0.829,0.623,0.206,0.748,0.542,0.748,0.645,0.6965,0.72225,0.426733002113,1.866837,1.019559,1.413637,1.205989,1.30716075,1.3597358125,1.28019900634,0.299112,0.361561484564,0.193395396557,0.28200565098,0.238832326374,0.216396812117,0.382922885184
2635,2.191,2.104,2.075,1.699,3.583,1.704,3.519,2.075,2.168,1.658,2.429,0.846,3.177,0.864,3.443,1.612,1.508,1.275,1.328,0.405,0.446,0.463,0.371,1.258,1.211,0.42125,1.2345,0.754,0.6375,0.1165,0.664,0.5475,0.664,0.60575,0.634875,0.6494375,0.441131968442,1.510068,1.05519375,1.27060225,1.1595049375,1.21420532812,1.24219172266,1.32339590532,0.16210975,0.200659573296,0.105635997672,0.154644573824,0.130514482833,0.118168789523,0.214535379363
2636,2.284,1.913,2.186,1.571,3.426,1.536,3.403,1.814,2.307,1.588,2.441,0.962,3.096,0.945,3.328,1.554,1.24,1.021,1.119,0.342,0.325,0.26,0.278,0.951,0.869,0.30125,0.91,0.62,0.5105,0.1095,0.5595,0.45,0.5595,0.50475,0.532125,0.5458125,0.315468262298,1.04433025,0.69283525,0.85927525,0.7730576875,0.815417078125,0.837158816406,0.946404786894,0.12378975,0.110885516856,0.0583789792796,0.085577883901,0.0722148405485,0.0653560121536,0.117155211968
2637,2.267,1.977,2.243,1.675,3.507,1.577,3.501,1.913,2.325,1.617,2.325,0.864,3.241,0.846,3.345,1.577,1.264,1.02,1.234,0.302,0.36,0.336,0.336,1.113,1.067,0.3335,1.09,0.632,0.51,0.122,0.617,0.495,0.617,0.556,0.5865,0.60175,0.349240383324,1.170057,0.757575,0.955459,0.852796,0.90319725,0.9290955625,1.04772114997,0.139324,0.144055371794,0.0749462877806,0.110800353254,0.0931982013838,0.0841534647988,0.145972701499
2638,2.284,1.901,2.209,1.594,3.449,1.53,3.438,1.843,2.307,1.577,2.464,0.887,3.206,0.87,3.339,1.525,1.24,1.032,1.154,0.307,0.324,0.318,0.313,1.014,0.973,0.3155,0.9935,0.62,0.516,0.104,0.577,0.473,0.577,0.525,0.551,0.564,0.330390827403,1.075069,0.734053,0.896917,0.812781,0.854173,0.875376,0.991172482208,0.118144,0.112668558397,0.0588597866834,0.0866575493378,0.0729820122099,0.0659767354965,0.117101081738
2639,2.249,1.994,2.122,1.722,3.449,1.612,3.409,1.977,2.255,1.658,2.377,0.951,3.096,0.893,3.27,1.583,1.327,1.015,1.16,0.272,0.336,0.394,0.365,1.043,1.084,0.34175,1.0635,0.6635,0.5075,0.156,0.58,0.424,0.58,0.502,0.541,0.5605,0.357879763121,1.16146225,0.65251225,0.88830625,0.76432525,0.82479475,0.85617025,1.07363928936,0.182676,0.182142905441,0.0977570045752,0.142127295487,0.120486485151,0.109257828643,0.196128130824
2640,2.191,1.907,2.214,1.554,3.467,1.519,3.414,1.78,2.348,1.536,2.417,0.8,3.194,0.777,3.362,1.478,1.253,1.014,1.223,0.353,0.371,0.302,0.261,1.107,1.003,0.32175,1.055,0.6265,0.507,0.1195,0.6115,0.492,0.6115,0.55175,0.581625,0.5965625,0.336935812098,1.14953925,0.748557,0.94101175,0.8412143125,0.890220515625,0.915393003906,1.01080743629,0.13545325,0.13510528004,0.0702603825572,0.103885713206,0.0873737683587,0.0788922555772,0.13691715237
2641,2.162,2.168,2.029,1.583,3.577,1.571,3.49,2.081,2.22,1.571,2.499,0.875,3.177,0.875,3.357,1.519,1.548,1.137,1.328,0.585,0.597,0.562,0.51,1.293,1.206,0.5635,1.2495,0.774,0.5685,0.2055,0.664,0.4585,0.664,0.56125,0.612625,0.6383125,0.590095820099,1.553908,0.79407175,1.14157225,0.9572644375,1.04677895312,1.09351575391,1.7702874603,0.27588375,0.448376195085,0.243317602553,0.35207687232,0.299254730812,0.271675540026,0.488393543125
2642,2.238,2.075,2.081,1.762,3.414,1.507,3.414,1.919,2.232,1.681,2.301,1.032,3.078,0.957,3.293,1.507,1.333,1.061,1.176,0.313,0.394,0.412,0.412,1.043,0.962,0.38275,1.0025,0.6665,0.5305,0.136,0.588,0.452,0.588,0.52,0.554,0.571,0.40081486272,1.18186825,0.72552025,0.93910825,0.82769025,0.88224325,0.91038675,1.20244458816,0.162792,0.182911060973,0.097301816074,0.141959806449,0.120094153243,0.108813820154,0.195748359396
2643,2.267,2.11,2.093,1.786,3.432,1.496,3.432,1.93,2.249,1.71,2.249,0.957,3.061,0.87,3.304,1.484,1.339,1.055,1.165,0.324,0.4,0.446,0.434,1.153,1.06,0.401,1.1065,0.6695,0.5275,0.142,0.5825,0.4405,0.5825,0.5115,0.547,0.56475,0.41992621803,1.17752025,0.70466025,0.92483125,0.80970475,0.86600775,0.8951044375,1.25977865409,0.169974,0.198566311458,0.106110736108,0.154455371848,0.130812265994,0.118593804055,0.21412961695
2644,2.267,1.907,2.197,1.583,3.484,1.496,3.467,1.861,2.348,1.6,2.475,0.916,3.188,0.91,3.386,1.519,1.287,1.038,1.2,0.324,0.307,0.342,0.365,0.991,0.951,0.3345,0.971,0.6435,0.519,0.1245,0.6,0.4755,0.6,0.53775,0.568875,0.5844375,0.350287580875,1.16019225,0.74224575,0.940761,0.8376283125,0.888225890625,0.914251253906,1.05086274263,0.14473125,0.14640146842,0.0768640417309,0.112990141344,0.0952664381049,0.0861500765597,0.152092678319
2645,2.168,2.012,2.029,1.664,3.49,1.583,3.438,1.983,2.168,1.6,2.301,0.765,3.212,0.777,3.386,1.542,1.461,1.218,1.27,0.348,0.412,0.441,0.4,1.247,1.206,0.40025,1.2265,0.7305,0.609,0.1215,0.635,0.5135,0.635,0.57425,0.604625,0.6198125,0.419140819866,1.40072275,0.94728475,1.160821,1.0503623125,1.10466901562,1.13251434766,1.2574224596,0.16274925,0.190054375079,0.100552616182,0.146850361023,0.12408820495,0.112417089653,0.204644562233
2646,2.087,2.162,2.046,1.687,3.467,1.6,3.455,2.099,2.22,1.617,2.446,0.922,3.159,0.893,3.31,1.612,1.421,1.09,1.368,0.475,0.545,0.487,0.499,1.24,1.206,0.5015,1.223,0.7105,0.545,0.1655,0.684,0.5185,0.684,0.60125,0.642625,0.6633125,0.525169571925,1.45864825,0.84844975,1.137661,0.9862078125,1.06022251563,1.09851378516,1.57550871578,0.20778525,0.320457685034,0.168572736676,0.248111342322,0.209241072366,0.189131662737,0.327367472385
2647,2.168,2.104,2.075,1.699,3.443,1.652,3.409,2.07,2.226,1.664,2.435,0.928,3.107,0.899,3.328,1.623,1.368,1.102,1.241,0.405,0.44,0.447,0.418,1.176,1.171,0.4275,1.1735,0.684,0.551,0.133,0.6205,0.4875,0.6205,0.554,0.58725,0.603875,0.447676953137,1.27729825,0.80986975,1.03051675,0.915771,0.9720383125,1.00100114062,1.34303085941,0.164255,0.209256966689,0.11047839001,0.161847417756,0.136657838735,0.123691848085,0.220599533812
2648,2.249,2.017,2.093,1.681,3.397,1.583,3.322,1.896,2.174,1.652,2.296,0.887,3.148,0.812,3.328,1.525,1.304,1.154,1.073,0.336,0.365,0.371,0.313,1.13,1.084,0.34625,1.107,0.652,0.577,0.075,0.5365,0.4615,0.5365,0.499,0.51775,0.527125,0.362592152102,1.06273425,0.81219675,0.93032175,0.869853,0.8997358125,0.914940890625,1.08777645631,0.092175,0.0908429313072,0.0480117333402,0.0699372275376,0.0591019542424,0.0535887122421,0.10026579486
2649,1.994,1.983,1.919,1.559,3.438,1.513,3.362,1.988,2.035,1.536,2.232,0.748,3.026,0.684,3.304,1.484,1.519,1.269,1.368,0.424,0.447,0.504,0.475,1.235,1.304,0.4625,1.2695,0.7595,0.6345,0.125,0.684,0.559,0.684,0.6215,0.65275,0.668375,0.484328867428,1.56419425,1.06975675,1.30444425,1.18319425,1.2428426875,1.27339932812,1.45298660229,0.17425,0.239470354389,0.125804423315,0.18452929849,0.155639838312,0.140840375166,0.253182915448
